128, 2, 2080, 26747, 2439.69, 0.51
128, 2, 1877, 24191, 2703.10, 0.51
128, 2, 1939, 24132, 2617.85, 0.51
128, 2, 1729, 17532, 2926.98, 0.50
128, 2, 1820, 16096, 2780.24, 0.51
128, 4, 1596, 13482, 2721.89, 0.45
128, 4, 1665, 10829, 2606.60, 0.44
128, 4, 1650, 15026, 2632.73, 0.44
128, 4, 1657, 13838, 2620.40, 0.45
128, 4, 1647, 12290, 2633.24, 0.44
128, 16, 1528, 10764, 2798.57, 0.44
128, 16, 1561, 11460, 2740.79, 0.44
128, 16, 1458, 10521, 2932.83, 0.44
128, 16, 1502, 9782, 2847.20, 0.44
128, 16, 1474, 9531, 2900.99, 0.44
128, 64, 2198, 8116, 2057.02, 0.43
128, 64, 2126, 7830, 2126.09, 0.43
128, 64, 2173, 9599, 2080.18, 0.43
128, 64, 2209, 7569, 2046.30, 0.43
128, 64, 2966, 12417, 1533.89, 0.43
512, 2, 259097, 9112540, 2461.75, 1.23
512, 2, 256832, 9125489, 2485.85, 1.23
512, 2, 259876, 9305969, 2454.88, 1.23
512, 2, 268897, 9173041, 2375.10, 1.23
512, 2, 263423, 9127529, 2422.75, 1.23
512, 4, 148441, 4632224, 2438.19, 0.64
512, 4, 151384, 4667881, 2389.49, 0.65
512, 4, 149947, 4564002, 2409.73, 0.65
512, 4, 160606, 4621747, 2252.48, 0.68
512, 4, 156014, 4579354, 2317.73, 0.66
512, 16, 101998, 2317243, 2784.79, 0.47
512, 16, 102594, 2246634, 2768.22, 0.47
512, 16, 97099, 2235687, 2924.88, 0.46
512, 16, 101880, 2355168, 2789.09, 0.46
512, 16, 102846, 2281729, 2761.27, 0.47
512, 64, 144945, 598747, 2210.52, 0.45
512, 64, 150155, 623614, 2136.16, 0.45
512, 64, 145369, 594926, 2206.07, 0.45
512, 64, 146993, 607968, 2182.09, 0.45
512, 64, 144094, 594327, 2225.16, 0.45
1024, 2, 2394682, 77272796, 2246.21, 1.42
1024, 2, 2445964, 77230620, 2191.60, 1.44
1024, 2, 2489146, 89040240, 2159.69, 1.44
1024, 2, 2531270, 82048752, 2099.42, 1.49
1024, 2, 2381271, 71152609, 2259.97, 1.42
1024, 4, 1327086, 38354938, 2206.15, 0.72
1024, 4, 1361550, 35225926, 2147.48, 0.72
1024, 4, 1372113, 38308312, 2134.14, 0.74
1024, 4, 1354709, 33409440, 2157.51, 0.73
1024, 4, 1329871, 36666074, 2201.57, 0.72
1024, 16, 792653, 12006809, 2862.54, 0.46
1024, 16, 797499, 12058609, 2845.43, 0.46
1024, 16, 807873, 12139286, 2808.88, 0.46
1024, 16, 796794, 12110545, 2847.63, 0.46
1024, 16, 798426, 12126601, 2842.04, 0.46
1024, 64, 1140042, 2461056, 2488.08, 0.45
1024, 64, 1172813, 2825445, 2419.47, 0.45
1024, 64, 1154845, 2562930, 2456.71, 0.45
1024, 64, 1148097, 2550000, 2470.80, 0.45
1024, 64, 1136776, 2426355, 2495.27, 0.45
