==12856== NVPROF is profiling process 12856, command: bin/ex01
Size: 99999, numBlks: 391, numThds: 256, mult: 100096
Inicio: qtde=100000, dt=1e-06, dx=1e-05, dx²=1e-10, kappa=4.5e-05, const=0.45
Iteracoes previstas: 10000
	HostToDevice : 0.0001211
	Inicializacao: 0.000440784
	Tempo kernels: 0.114958 
	Tempo medio  : 1.14947e-05 
	DeviceToHost : 0.0118083 
	Tempo Total  : 0.127246 
Maior valor = 99.8486
==12856== Profiling application: bin/ex01
==12856== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
418.26ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4505]
418.27ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4510]
418.28ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4515]
418.29ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4520]
418.31ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4525]
418.32ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4530]
418.33ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4535]
418.34ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4540]
418.36ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4545]
418.37ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4550]
418.38ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4555]
418.40ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4560]
418.41ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4565]
418.42ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4570]
418.43ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4575]
418.45ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4580]
418.46ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4585]
418.47ms  9.9840us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4590]
418.48ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4595]
418.50ms  9.7290us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4600]
418.51ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4605]
418.52ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4610]
418.53ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4615]
418.55ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4620]
418.56ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4625]
418.57ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4630]
418.59ms  9.8890us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4635]
418.60ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4640]
418.61ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4645]
418.62ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4650]
418.64ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4655]
418.65ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4660]
418.66ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4665]
418.67ms  9.7610us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4670]
418.69ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4675]
418.70ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4680]
418.71ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4685]
418.72ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4690]
418.74ms  9.9840us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4695]
418.75ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4700]
418.76ms  9.8890us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4705]
418.78ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4710]
418.79ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4715]
418.80ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4720]
418.81ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4725]
418.83ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4730]
418.84ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4735]
418.85ms  9.7610us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4740]
418.86ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4745]
418.88ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4750]
418.89ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4755]
418.90ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4760]
418.91ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4765]
418.93ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4770]
418.94ms  9.6970us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4775]
418.95ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4780]
418.96ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4785]
418.98ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4790]
418.99ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4795]
419.00ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4800]
419.02ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4805]
419.03ms  9.7610us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4810]
419.04ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4815]
419.05ms  9.6960us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4820]
419.07ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4825]
419.08ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4830]
419.09ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4835]
419.10ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4840]
419.12ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4845]
419.13ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4850]
419.14ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4855]
419.15ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4860]
419.17ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4865]
419.18ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4870]
419.19ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4875]
419.20ms  10.016us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4880]
419.22ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4885]
419.23ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4890]
419.24ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4895]
419.26ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4900]
419.27ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4905]
419.28ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4910]
419.29ms  9.9840us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4915]
419.31ms  9.7610us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4920]
419.32ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4925]
419.33ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4930]
419.34ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4935]
419.36ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4940]
419.37ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4945]
419.38ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4950]
419.40ms  9.7610us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4955]
419.41ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4960]
419.42ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4965]
419.43ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4970]
419.45ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4975]
419.46ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4980]
419.47ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4985]
419.48ms  9.9850us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4990]
419.50ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [4995]
419.51ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5000]
419.52ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5005]
419.53ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5010]
419.55ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5015]
419.56ms  9.6960us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5020]
419.57ms  9.7290us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5025]
419.58ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5030]
419.60ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5035]
419.61ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5040]
419.62ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5045]
419.63ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5050]
419.65ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5055]
419.66ms  9.8570us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5060]
419.67ms  9.9840us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5065]
419.69ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5070]
419.70ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5075]
419.71ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5080]
419.72ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5085]
419.74ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5090]
419.75ms  9.8250us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5095]
419.76ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5100]
419.77ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5105]
419.79ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5110]
419.80ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5115]
419.81ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5120]
419.82ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5125]
419.84ms  9.7930us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5130]
419.85ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5135]
419.86ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5140]
419.88ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5145]
419.89ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5150]
419.90ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5155]
419.91ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5160]
419.93ms  9.6960us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5165]
419.94ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5170]
419.95ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5175]
419.96ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5180]
419.98ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5185]
419.99ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5190]
420.00ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5195]
420.01ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5200]
420.03ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5205]
420.04ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5210]
420.05ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5215]
420.07ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5220]
420.08ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5225]
420.09ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5230]
420.10ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5235]
420.12ms  9.7290us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5240]
420.13ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5245]
420.14ms  9.9840us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5250]
420.15ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5255]
420.17ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5260]
420.18ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5265]
420.19ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5270]
420.20ms  9.7930us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5275]
420.22ms  9.9840us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5280]
420.23ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5285]
420.24ms  9.7280us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5290]
420.26ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5295]
420.27ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5300]
420.28ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5305]
420.29ms  9.8570us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5310]
420.31ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5315]
420.32ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5320]
420.33ms  9.6640us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5325]
420.34ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5330]
420.36ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5335]
420.37ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5340]
420.38ms  10.017us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5345]
420.39ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5350]
420.41ms  9.7600us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5355]
420.42ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5360]
420.43ms  9.9520us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5365]
420.45ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5370]
420.46ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5375]
420.47ms  9.7930us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5380]
420.48ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5385]
420.50ms  9.8880us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5390]
420.51ms  9.7920us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5395]
420.52ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5400]
420.53ms  9.8240us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5405]
420.55ms  9.9200us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5410]
420.56ms  9.6970us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5415]
420.57ms  9.8560us            (391 1 1)       (256 1 1)        12        0B        0B         -           -   Tesla K40c (0)         1         7  Atualiza(double*, double*, int) [5420]
