128, 0, 1185, 62866, 0.01, 0.43
128, 0, 1184, 64486, 0.01, 0.43
128, 0, 1186, 61455, 0.01, 0.43
128, 0, 1207, 64543, 0.00, 0.44
128, 0, 1142, 35469, 0.01, 0.42
128, 1, 1257, 58213, 0.00, 0.43
128, 1, 1203, 48078, 0.02, 0.43
128, 1, 1158, 60757, 0.01, 0.43
128, 1, 1133, 61902, 0.01, 0.43
128, 1, 1174, 70043, 0.01, 0.43
128, 2, 2344, 56791, 2351.28, 0.46
128, 2, 2529, 79525, 2176.70, 0.46
128, 2, 2620, 72262, 2101.91, 0.47
128, 2, 2487, 80905, 2216.02, 0.47
128, 2, 2285, 81848, 2408.66, 0.46
128, 3, 3098, 75346, 1875.12, 0.47
128, 3, 2979, 98179, 1956.11, 0.47
128, 3, 3080, 87787, 1890.31, 0.48
128, 3, 2914, 63333, 1990.26, 0.47
128, 3, 3056, 53008, 1894.79, 0.46
128, 4, 1200, 40751, 0.01, 0.43
128, 4, 1181, 47691, 0.01, 0.43
128, 4, 1152, 45661, 0.01, 0.43
128, 4, 1207, 41519, 0.01, 0.44
128, 4, 1160, 39400, 0.01, 0.43
128, 5, 2938, 63108, 1926.68, 0.47
128, 5, 2987, 44882, 1888.43, 0.47
128, 5, 2895, 41005, 1950.28, 0.47
128, 5, 2974, 70948, 1905.45, 0.47
128, 5, 2956, 43069, 1910.67, 0.47
512, 0, 72317, 2623172, 0.01, 0.43
512, 0, 69000, 2599004, 0.01, 0.43
512, 0, 68921, 2612763, 0.01, 0.42
512, 0, 68383, 2544035, 0.01, 0.42
512, 0, 69404, 2633860, 0.01, 0.42
512, 1, 67300, 2532903, 0.01, 0.42
512, 1, 67589, 2520840, 0.01, 0.42
512, 1, 70686, 2684103, 0.01, 0.43
512, 1, 68645, 2562396, 0.01, 0.42
512, 1, 69414, 2530584, 0.01, 0.43
512, 2, 1023933, 2797540, 1648.16, 3.23
512, 2, 1016290, 2668540, 1659.47, 3.22
512, 2, 1040593, 2737961, 1623.29, 3.22
512, 2, 1029497, 2775132, 1641.24, 3.23
512, 2, 1051338, 2784994, 1605.12, 3.23
512, 3, 1994532, 19339128, 2060.77, 5.00
512, 3, 2019362, 19538697, 2036.26, 5.00
512, 3, 1975131, 18800837, 2078.47, 5.00
512, 3, 2017052, 19156317, 2040.40, 5.00
512, 3, 1988468, 19045503, 2072.25, 5.00
512, 4, 76448, 7920424, 0.00, 0.46
512, 4, 77099, 7873926, 0.01, 0.46
512, 4, 74257, 7950249, 0.01, 0.46
512, 4, 77614, 7874330, 0.01, 0.46
512, 4, 79863, 7778611, 0.01, 0.47
512, 5, 2007182, 18939812, 2038.44, 4.98
512, 5, 1964265, 18240590, 2078.08, 4.98
512, 5, 2002841, 19269342, 2048.63, 4.98
512, 5, 1948633, 17898189, 2108.66, 4.98
512, 5, 1961801, 17728510, 2080.64, 4.98
1024, 0, 631690, 22276853, 0.01, 0.49
1024, 0, 619524, 20324890, 0.01, 0.48
1024, 0, 611094, 20097289, 0.01, 0.48
1024, 0, 608621, 19939754, 0.01, 0.48
1024, 0, 606722, 19835245, 0.01, 0.48
1024, 1, 608240, 19718341, 0.01, 0.48
1024, 1, 602781, 19703753, 0.01, 0.47
1024, 1, 647003, 22850874, 0.01, 0.49
1024, 1, 646739, 25073452, 0.01, 0.50
1024, 1, 622638, 20507903, 0.01, 0.48
1024, 2, 9540533, 47650337, 1366.96, 3.73
1024, 2, 9467127, 43826898, 1377.21, 3.73
1024, 2, 9538458, 39615902, 1368.10, 3.73
1024, 2, 9503232, 55721824, 1371.62, 3.74
1024, 2, 9374985, 70248877, 1392.06, 3.74
1024, 3, 18247491, 247828725, 2078.94, 5.84
1024, 3, 18615250, 324236643, 2040.79, 5.86
1024, 3, 18504299, 255651491, 2050.27, 5.84
1024, 3, 18382549, 315815002, 2065.46, 5.84
1024, 3, 18410470, 308441962, 2065.65, 5.86
1024, 4, 941518, 79145977, 0.01, 0.72
1024, 4, 945703, 80228115, 0.01, 0.73
1024, 4, 926375, 79495285, 0.01, 0.72
1024, 4, 894328, 77544233, 0.01, 0.70
1024, 4, 877801, 77511610, 0.01, 0.69
1024, 5, 18610238, 335243288, 1959.88, 5.82
1024, 5, 18343551, 346158558, 1988.72, 5.83
1024, 5, 18358855, 382571749, 1987.09, 5.84
1024, 5, 18288763, 339118097, 1992.87, 5.83
1024, 5, 18303573, 359977171, 1992.76, 5.84
